RUN	simulations.ET_Simulation	et-simulation	1665150968564	 	3.3.1
USER	ETCreateClaim	1	START	1665150969568	1665150969568
REQUEST	1	ET_010_Home	ET_010_005_Home	1665150969586	1665150969994	OK	 
GROUP	1	ET_010_Home	1665150969576	1665150970908	1179	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665150973481	1665150973671	OK	 
GROUP	1	ET_020_Start	1665150973476	1665150974152	633	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665150976278	1665150976404	OK	 
GROUP	1	ET_030_Before_You_Continue	1665150976273	1665150977060	707	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665150980215	1665150980342	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665150980362	1665150980503	OK	 
GROUP	1	ET_040_Work_Postcode	1665150980184	1665150980868	609	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665150984578	1665150984770	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665150984772	1665150984923	OK	 
GROUP	1	ET_050_Claim_Yourself	1665150984574	1665150985935	1326	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1665150987951	1665150988095	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1665150988098	1665150988222	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1665150987945	1665150988551	583	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1665150991323	1665150991445	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1665150991448	1665150991595	OK	 
GROUP	1	ET_070_ACAS_Certificate	1665150991318	1665150991728	391	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1665150993822	1665150993934	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1665150993939	1665150994028	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1665150994032	1665150994169	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1665150994173	1665150994269	OK	 
GROUP	1	ET_080_Representative	1665150993815	1665150995158	1251	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665150998549	1665150999569	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665150999574	1665151005113	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665151005117	1665151005268	OK	 
GROUP	1	ET_090_Log_In	1665150998534	1665151005428	6861	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665151008928	1665151009107	OK	 
GROUP	1	ET_100_One_Go	1665151008925	1665151009323	386	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665151012956	1665151013127	OK	 
GROUP	1	ET_110_Personal_Details	1665151012955	1665151013279	304	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665151017161	1665151017255	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665151017260	1665151017369	KO	regex(What is your preferred title?).find.exists, found nothing
GROUP	1	ET_120_DoB	1665151017155	1665151017386	203	KO
USER	ETCreateClaim	1	END	1665150969568	1665151017400
