RUN	simulations.ET_Simulation	et-simulation	1665138623410	 	3.3.1
USER	ETCreateClaim	1	START	1665138624790	1665138624790
REQUEST	1	ET_010_Home	ET_010_005_Home	1665138624818	1665138625252	OK	 
GROUP	1	ET_010_Home	1665138624802	1665138626732	1802	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665138630577	1665138630732	OK	 
GROUP	1	ET_020_Start	1665138630571	1665138632026	1400	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665138634198	1665138635162	OK	 
GROUP	1	ET_030_Before_You_Continue	1665138634192	1665138636565	2305	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665138640343	1665138640483	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665138640488	1665138640679	OK	 
GROUP	1	ET_040_Work_Postcode	1665138640323	1665138641282	904	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665138644076	1665138644488	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665138644492	1665138644729	OK	 
GROUP	1	ET_050_Claim_Yourself	1665138644071	1665138646622	2512	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1665138648757	1665138649659	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1665138649661	1665138649960	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1665138648752	1665138657137	8367	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1665138660658	1665138660766	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1665138660771	1665138660957	OK	 
GROUP	1	ET_070_ACAS_Certificate	1665138660652	1665138661969	1295	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1665138665922	1665138666034	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1665138666035	1665138666173	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1665138666175	1665138666278	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1665138666283	1665138666459	OK	 
GROUP	1	ET_080_Representative	1665138665912	1665138667345	1340	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665138669436	1665138671772	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665138671777	1665138682319	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665138682324	1665138683345	OK	 
GROUP	1	ET_090_Log_In	1665138669422	1665138683547	14092	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665138686746	1665138687542	OK	 
GROUP	1	ET_100_One_Go	1665138686742	1665138687709	955	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665138690546	1665138691224	OK	 
GROUP	1	ET_110_Personal_Details	1665138690543	1665138691395	842	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665138694279	1665138694424	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665138694429	1665138694537	OK	 
GROUP	1	ET_120_DoB	1665138694273	1665138695073	778	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665138697649	1665138697981	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665138697983	1665138698646	OK	 
GROUP	1	ET_130_Sex	1665138697643	1665138699442	1775	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665138703285	1665138703923	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665138703280	1665138703926	638	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665138706467	1665138706576	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665138706579	1665138706759	OK	 
GROUP	1	ET_145_Your_Address_Select	1665138706462	1665138707761	1270	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665138710622	1665138710745	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665138710752	1665138710909	OK	 
GROUP	1	ET_150_Telephone_Number	1665138710612	1665138711627	989	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665138715294	1665138715435	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665138715438	1665138715543	OK	 
GROUP	1	ET_160_Contact_Method	1665138715291	1665138715737	433	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665138717976	1665138718108	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665138718117	1665138718210	OK	 
GROUP	1	ET_170_Hearing_Participation	1665138717972	1665138718341	344	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665138720824	1665138720940	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665138720944	1665138721124	OK	 
GROUP	1	ET_180_Need_Support	1665138720822	1665138721284	447	OK
