RUN	simulations.ET_Simulation	et-simulation	1665151703173	 	3.3.1
USER	ETCreateClaim	1	START	1665151704327	1665151704327
REQUEST	1	ET_010_Home	ET_010_005_Home	1665151704351	1665151704791	OK	 
GROUP	1	ET_010_Home	1665151704341	1665151706020	1567	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665151709291	1665151709433	OK	 
GROUP	1	ET_020_Start	1665151709264	1665151709603	291	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665151712788	1665151712949	OK	 
GROUP	1	ET_030_Before_You_Continue	1665151712784	1665151713757	890	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665151717522	1665151717629	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665151717635	1665151717793	OK	 
GROUP	1	ET_040_Work_Postcode	1665151717493	1665151718378	831	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665151720391	1665151720490	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665151720493	1665151720618	OK	 
GROUP	1	ET_050_Claim_Yourself	1665151720383	1665151722235	1801	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1665151725075	1665151725175	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1665151725183	1665151725362	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1665151725073	1665151725801	706	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1665151728798	1665151728890	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1665151728894	1665151729678	OK	 
GROUP	1	ET_070_ACAS_Certificate	1665151728795	1665151730806	1987	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1665151733761	1665151733892	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1665151733896	1665151733974	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1665151733977	1665151734189	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1665151734193	1665151734320	OK	 
GROUP	1	ET_080_Representative	1665151733742	1665151735768	1934	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665151738974	1665151739713	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665151739724	1665151747704	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665151747715	1665151747976	OK	 
GROUP	1	ET_090_Log_In	1665151738954	1665151749089	10070	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665151753088	1665151753239	OK	 
GROUP	1	ET_100_One_Go	1665151753084	1665151754242	1130	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665151758181	1665151758301	OK	 
GROUP	1	ET_110_Personal_Details	1665151758175	1665151759405	1199	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665151763039	1665151763163	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665151763170	1665151763269	OK	 
