RUN	simulations.ET_Simulation	et-simulation	1665152534939	 	3.3.1
USER	ETCreateClaim	1	START	1665152535890	1665152535890
REQUEST	1	ET_010_Home	ET_010_005_Home	1665152535912	1665152536312	OK	 
GROUP	1	ET_010_Home	1665152535902	1665152537305	1303	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665152540579	1665152540687	OK	 
GROUP	1	ET_020_Start	1665152540573	1665152541032	415	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665152543768	1665152543946	OK	 
GROUP	1	ET_030_Before_You_Continue	1665152543762	1665152544313	493	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665152546926	1665152547019	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665152547022	1665152547166	OK	 
GROUP	1	ET_040_Work_Postcode	1665152546913	1665152547582	625	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665152550330	1665152550442	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665152550447	1665152550620	OK	 
GROUP	1	ET_050_Claim_Yourself	1665152550324	1665152551044	684	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1665152553668	1665152553767	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1665152553773	1665152553906	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1665152553663	1665152554435	748	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1665152556733	1665152556895	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1665152556899	1665152557070	OK	 
GROUP	1	ET_070_ACAS_Certificate	1665152556727	1665152557480	730	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1665152560348	1665152560452	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1665152560456	1665152560754	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1665152560758	1665152560897	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1665152560898	1665152561003	OK	 
GROUP	1	ET_080_Representative	1665152560332	1665152562175	1760	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665152564823	1665152565639	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665152565644	1665152575377	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665152575380	1665152575551	OK	 
GROUP	1	ET_090_Log_In	1665152564814	1665152575732	10891	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665152578785	1665152578957	OK	 
GROUP	1	ET_100_One_Go	1665152578782	1665152579096	298	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665152582798	1665152582946	OK	 
GROUP	1	ET_110_Personal_Details	1665152582794	1665152583075	264	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665152585810	1665152585924	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665152585927	1665152586061	OK	 
GROUP	1	ET_120_DoB	1665152585802	1665152586383	551	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665152588618	1665152588706	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665152588708	1665152588871	OK	 
GROUP	1	ET_130_Sex	1665152588613	1665152589037	410	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665152591691	1665152592666	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665152591683	1665152592668	975	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665152595572	1665152595657	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665152595662	1665152595829	OK	 
GROUP	1	ET_145_Your_Address_Select	1665152595564	1665152596328	742	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665152600316	1665152600426	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665152600431	1665152600534	OK	 
GROUP	1	ET_150_Telephone_Number	1665152600313	1665152600682	351	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665152603729	1665152603828	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665152603832	1665152603966	OK	 
GROUP	1	ET_160_Contact_Method	1665152603724	1665152604258	514	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665152607678	1665152607853	OK	 
